ID,Jahr,Monatscode,Monat,Gastro_Id,Gastro_Description,Umsatz in millionen
3625,2021,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",79.0
3626,2021,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,70.3
3627,2021,MONAT06,Juni,WZ08-563,Ausschank von Getränken,52.2
3628,2021,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,76.3
3629,2021,MONAT06,Juni,WZ08-55-01,Gastgewerbe,70.7
3630,2021,MONAT07,Juli,WZ08-55,Beherbergung,89.4
3631,2021,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",83.0
3632,2021,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,132.2
3633,2021,MONAT07,Juli,WZ08-553,Campingplätze,202.9
3634,2021,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,86.5
3635,2021,MONAT07,Juli,WZ08-56,Gastronomie,86.0
3636,2021,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.2
3637,2021,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,70.9
3638,2021,MONAT07,Juli,WZ08-563,Ausschank von Getränken,65.8
3639,2021,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,93.1
3640,2021,MONAT07,Juli,WZ08-55-01,Gastgewerbe,86.3
3641,2021,MONAT08,August,WZ08-55,Beherbergung,103.1
3642,2021,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",96.3
3643,2021,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,156.7
3644,2021,MONAT08,August,WZ08-553,Campingplätze,208.3
3645,2021,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,87.4
3646,2021,MONAT08,August,WZ08-56,Gastronomie,86.6
3647,2021,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.9
3648,2021,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,71.5
3649,2021,MONAT08,August,WZ08-563,Ausschank von Getränken,65.6
3650,2021,MONAT08,August,WZ08-561-01,Gaststättengewerbe,93.7
3651,2021,MONAT08,August,WZ08-55-01,Gastgewerbe,90.6
3652,2021,MONAT09,September,WZ08-55,Beherbergung,105.6
3653,2021,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",105.1
3654,2021,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,116.7
3655,2021,MONAT09,September,WZ08-553,Campingplätze,151.2
3656,2021,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,92.5
3657,2021,MONAT09,September,WZ08-56,Gastronomie,86.9
3658,2021,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",91.2
3659,2021,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,84.4
3660,2021,MONAT09,September,WZ08-563,Ausschank von Getränken,66.3
3661,2021,MONAT09,September,WZ08-561-01,Gaststättengewerbe,88.7
3662,2021,MONAT09,September,WZ08-55-01,Gastgewerbe,91.6
3663,2021,MONAT10,Oktober,WZ08-55,Beherbergung,103.0
3664,2021,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",102.6
3665,2021,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,124.3
3666,2021,MONAT10,Oktober,WZ08-553,Campingplätze,102.6
3667,2021,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,100.6
3668,2021,MONAT10,Oktober,WZ08-56,Gastronomie,87.4
3669,2021,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",92.6
3670,2021,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,82.2
3671,2021,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,70.0
3672,2021,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,90.3
3673,2021,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,91.1
3674,2021,MONAT11,November,WZ08-55,Beherbergung,79.8
3675,2021,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",83.0
3676,2021,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,65.7
3677,2021,MONAT11,November,WZ08-553,Campingplätze,55.0
3678,2021,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,96.9
3679,2021,MONAT11,November,WZ08-56,Gastronomie,74.5
3680,2021,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",73.1
3681,2021,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,83.6
3682,2021,MONAT11,November,WZ08-563,Ausschank von Getränken,53.6
3683,2021,MONAT11,November,WZ08-561-01,Gaststättengewerbe,71.1
3684,2021,MONAT11,November,WZ08-55-01,Gastgewerbe,75.4
3685,2021,MONAT12,Dezember,WZ08-55,Beherbergung,54.6
3686,2021,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",55.9
3687,2021,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,46.7
3688,2021,MONAT12,Dezember,WZ08-553,Campingplätze,49.2
3689,2021,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,85.9
3690,2021,MONAT12,Dezember,WZ08-56,Gastronomie,70.3
3691,2021,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",71.5
3692,2021,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,75.2
3693,2021,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,45.2
3694,2021,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,68.8
3695,2021,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,65.3
3696,2022,MONAT01,Januar,WZ08-55,Beherbergung,48.8
3697,2022,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",47.5
3698,2022,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,53.8
3699,2022,MONAT01,Januar,WZ08-553,Campingplätze,105.0
3700,2022,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,77.8
3701,2022,MONAT01,Januar,WZ08-56,Gastronomie,70.0
3702,2022,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",71.5
3703,2022,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,77.8
3704,2022,MONAT01,Januar,WZ08-563,Ausschank von Getränken,43.2
3705,2022,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,68.5
3706,2022,MONAT01,Januar,WZ08-55-01,Gastgewerbe,62.0
3707,2022,MONAT02,Februar,WZ08-55,Beherbergung,52.8
3708,2022,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",52.8
3709,2022,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,56.8
3710,2022,MONAT02,Februar,WZ08-553,Campingplätze,57.6
3711,2022,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,79.7
3712,2022,MONAT02,Februar,WZ08-56,Gastronomie,72.8
3713,2022,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",74.4
3714,2022,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,80.0
3715,2022,MONAT02,Februar,WZ08-563,Ausschank von Getränken,47.2
3716,2022,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,71.5
3717,2022,MONAT02,Februar,WZ08-55-01,Gastgewerbe,65.2
3718,2022,MONAT03,März,WZ08-55,Beherbergung,69.0
3719,2022,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",69.0
3720,2022,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,73.6
3721,2022,MONAT03,März,WZ08-553,Campingplätze,85.3
3722,2022,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,85.4
3723,2022,MONAT03,März,WZ08-56,Gastronomie,82.7
3724,2022,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",85.0
3725,2022,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.4
3726,2022,MONAT03,März,WZ08-563,Ausschank von Getränken,58.5
3727,2022,MONAT03,März,WZ08-561-01,Gaststättengewerbe,82.3
3728,2022,MONAT03,März,WZ08-55-01,Gastgewerbe,77.1
3729,2022,MONAT04,April,WZ08-55,Beherbergung,89.2
3730,2022,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",88.4
3731,2022,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,102.3
3732,2022,MONAT04,April,WZ08-553,Campingplätze,124.3
3733,2022,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,97.2
3734,2022,MONAT04,April,WZ08-56,Gastronomie,92.5
3735,2022,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",97.2
3736,2022,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,87.2
3737,2022,MONAT04,April,WZ08-563,Ausschank von Getränken,70.1
3738,2022,MONAT04,April,WZ08-561-01,Gaststättengewerbe,94.5
3739,2022,MONAT04,April,WZ08-55-01,Gastgewerbe,90.3
3740,2022,MONAT05,Mai,WZ08-55,Beherbergung,110.7
3741,2022,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.4
3742,2022,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,115.3
3743,2022,MONAT05,Mai,WZ08-553,Campingplätze,132.7
3744,2022,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,106.4
3745,2022,MONAT05,Mai,WZ08-56,Gastronomie,103.7
3746,2022,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.7
3747,2022,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.0
3748,2022,MONAT05,Mai,WZ08-563,Ausschank von Getränken,79.1
3749,2022,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,105.7
3750,2022,MONAT05,Mai,WZ08-55-01,Gastgewerbe,105.0
3751,2022,MONAT06,Juni,WZ08-55,Beherbergung,116.6
3752,2022,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",115.9
3753,2022,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,131.7
3754,2022,MONAT06,Juni,WZ08-553,Campingplätze,166.1
3755,2022,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,105.7
3756,2022,MONAT06,Juni,WZ08-56,Gastronomie,101.7
3757,2022,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",106.2
3758,2022,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,98.1
3759,2022,MONAT06,Juni,WZ08-563,Ausschank von Getränken,78.0
3760,2022,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,103.4
3761,2022,MONAT06,Juni,WZ08-55-01,Gastgewerbe,105.7
3762,2022,MONAT07,Juli,WZ08-55,Beherbergung,118.4
3763,2022,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",116.1
3764,2022,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,142.5
3765,2022,MONAT07,Juli,WZ08-553,Campingplätze,204.5
3766,2022,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,109.1
3767,2022,MONAT07,Juli,WZ08-56,Gastronomie,105.3
3768,2022,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",112.0
3769,2022,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.1
3770,2022,MONAT07,Juli,WZ08-563,Ausschank von Getränken,81.8
3771,2022,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,109.0
3772,2022,MONAT07,Juli,WZ08-55-01,Gastgewerbe,108.7
3773,2022,MONAT08,August,WZ08-55,Beherbergung,119.4
3774,2022,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",116.8
3775,2022,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,150.7
3776,2022,MONAT08,August,WZ08-553,Campingplätze,198.7
3777,2022,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,100.8
3778,2022,MONAT08,August,WZ08-56,Gastronomie,101.1
3779,2022,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",108.1
3780,2022,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,88.3
3781,2022,MONAT08,August,WZ08-563,Ausschank von Getränken,78.7
3782,2022,MONAT08,August,WZ08-561-01,Gaststättengewerbe,105.1
3783,2022,MONAT08,August,WZ08-55-01,Gastgewerbe,106.3
3784,2022,MONAT09,September,WZ08-55,Beherbergung,122.6
3785,2022,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",123.6
3786,2022,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,126.9
3787,2022,MONAT09,September,WZ08-553,Campingplätze,140.0
3788,2022,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,108.6
3789,2022,MONAT09,September,WZ08-56,Gastronomie,96.1
3790,2022,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",97.7
3791,2022,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.8
3792,2022,MONAT09,September,WZ08-563,Ausschank von Getränken,71.8
3793,2022,MONAT09,September,WZ08-561-01,Gaststättengewerbe,95.1
3794,2022,MONAT09,September,WZ08-55-01,Gastgewerbe,104.1
3795,2022,MONAT10,Oktober,WZ08-55,Beherbergung,114.3
3796,2022,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",115.8
3797,2022,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,119.0
3798,2022,MONAT10,Oktober,WZ08-553,Campingplätze,99.8
3799,2022,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,109.5
3800,2022,MONAT10,Oktober,WZ08-56,Gastronomie,96.8
3801,2022,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",100.3
3802,2022,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.9
3803,2022,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,75.4
3804,2022,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,97.8
3805,2022,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,101.7
3806,2022,MONAT11,November,WZ08-55,Beherbergung,92.0
3807,2022,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",95.1
3808,2022,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,76.8
3809,2022,MONAT11,November,WZ08-553,Campingplätze,63.1
3810,2022,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,102.4
3811,2022,MONAT11,November,WZ08-56,Gastronomie,86.0
3812,2022,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",85.8
3813,2022,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,97.6
3814,2022,MONAT11,November,WZ08-563,Ausschank von Getränken,63.5
3815,2022,MONAT11,November,WZ08-561-01,Gaststättengewerbe,83.6
3816,2022,MONAT11,November,WZ08-55-01,Gastgewerbe,87.1
3817,2022,MONAT12,Dezember,WZ08-55,Beherbergung,90.1
3818,2022,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",93.4
3819,2022,MONAT12,Dezember,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,75.0
3820,2022,MONAT12,Dezember,WZ08-553,Campingplätze,50.1
3821,2022,MONAT12,Dezember,WZ08-559,Sonstige Beherbergungsstätten,99.3
3822,2022,MONAT12,Dezember,WZ08-56,Gastronomie,91.3
3823,2022,MONAT12,Dezember,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",93.2
3824,2022,MONAT12,Dezember,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.6
3825,2022,MONAT12,Dezember,WZ08-563,Ausschank von Getränken,70.4
3826,2022,MONAT12,Dezember,WZ08-561-01,Gaststättengewerbe,90.9
3827,2022,MONAT12,Dezember,WZ08-55-01,Gastgewerbe,89.9
3828,2023,MONAT01,Januar,WZ08-55,Beherbergung,70.9
3829,2023,MONAT01,Januar,WZ08-551,"Hotels, Gasthöfe und Pensionen",70.8
3830,2023,MONAT01,Januar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,67.1
3831,2023,MONAT01,Januar,WZ08-553,Campingplätze,117.8
3832,2023,MONAT01,Januar,WZ08-559,Sonstige Beherbergungsstätten,91.5
3833,2023,MONAT01,Januar,WZ08-56,Gastronomie,78.2
3834,2023,MONAT01,Januar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",79.3
3835,2023,MONAT01,Januar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.6
3836,2023,MONAT01,Januar,WZ08-563,Ausschank von Getränken,53.1
3837,2023,MONAT01,Januar,WZ08-561-01,Gaststättengewerbe,76.6
3838,2023,MONAT01,Januar,WZ08-55-01,Gastgewerbe,74.8
3839,2023,MONAT02,Februar,WZ08-55,Beherbergung,75.8
3840,2023,MONAT02,Februar,WZ08-551,"Hotels, Gasthöfe und Pensionen",77.5
3841,2023,MONAT02,Februar,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,69.3
3842,2023,MONAT02,Februar,WZ08-553,Campingplätze,58.4
3843,2023,MONAT02,Februar,WZ08-559,Sonstige Beherbergungsstätten,90.4
3844,2023,MONAT02,Februar,WZ08-56,Gastronomie,77.4
3845,2023,MONAT02,Februar,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",78.0
3846,2023,MONAT02,Februar,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.4
3847,2023,MONAT02,Februar,WZ08-563,Ausschank von Getränken,54.8
3848,2023,MONAT02,Februar,WZ08-561-01,Gaststättengewerbe,75.6
3849,2023,MONAT02,Februar,WZ08-55-01,Gastgewerbe,76.0
3850,2023,MONAT03,März,WZ08-55,Beherbergung,90.0
3851,2023,MONAT03,März,WZ08-551,"Hotels, Gasthöfe und Pensionen",91.8
3852,2023,MONAT03,März,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,82.8
3853,2023,MONAT03,März,WZ08-553,Campingplätze,85.4
3854,2023,MONAT03,März,WZ08-559,Sonstige Beherbergungsstätten,104.6
3855,2023,MONAT03,März,WZ08-56,Gastronomie,86.8
3856,2023,MONAT03,März,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",88.0
3857,2023,MONAT03,März,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.8
3858,2023,MONAT03,März,WZ08-563,Ausschank von Getränken,60.4
3859,2023,MONAT03,März,WZ08-561-01,Gaststättengewerbe,85.1
3860,2023,MONAT03,März,WZ08-55-01,Gastgewerbe,87.0
3861,2023,MONAT04,April,WZ08-55,Beherbergung,96.8
3862,2023,MONAT04,April,WZ08-551,"Hotels, Gasthöfe und Pensionen",97.2
3863,2023,MONAT04,April,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,102.3
3864,2023,MONAT04,April,WZ08-553,Campingplätze,115.7
3865,2023,MONAT04,April,WZ08-559,Sonstige Beherbergungsstätten,96.0
3866,2023,MONAT04,April,WZ08-56,Gastronomie,89.8
3867,2023,MONAT04,April,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",94.4
3868,2023,MONAT04,April,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,85.9
3869,2023,MONAT04,April,WZ08-563,Ausschank von Getränken,65.9
3870,2023,MONAT04,April,WZ08-561-01,Gaststättengewerbe,91.5
3871,2023,MONAT04,April,WZ08-55-01,Gastgewerbe,91.2
3872,2023,MONAT05,Mai,WZ08-55,Beherbergung,111.4
3873,2023,MONAT05,Mai,WZ08-551,"Hotels, Gasthöfe und Pensionen",112.5
3874,2023,MONAT05,Mai,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,110.5
3875,2023,MONAT05,Mai,WZ08-553,Campingplätze,134.6
3876,2023,MONAT05,Mai,WZ08-559,Sonstige Beherbergungsstätten,105.4
3877,2023,MONAT05,Mai,WZ08-56,Gastronomie,98.2
3878,2023,MONAT05,Mai,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",102.9
3879,2023,MONAT05,Mai,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,95.8
3880,2023,MONAT05,Mai,WZ08-563,Ausschank von Getränken,69.9
3881,2023,MONAT05,Mai,WZ08-561-01,Gaststättengewerbe,99.5
3882,2023,MONAT05,Mai,WZ08-55-01,Gastgewerbe,101.6
3883,2023,MONAT06,Juni,WZ08-55,Beherbergung,115.9
3884,2023,MONAT06,Juni,WZ08-551,"Hotels, Gasthöfe und Pensionen",115.9
3885,2023,MONAT06,Juni,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,122.8
3886,2023,MONAT06,Juni,WZ08-553,Campingplätze,158.9
3887,2023,MONAT06,Juni,WZ08-559,Sonstige Beherbergungsstätten,115.3
3888,2023,MONAT06,Juni,WZ08-56,Gastronomie,98.5
3889,2023,MONAT06,Juni,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",101.6
3890,2023,MONAT06,Juni,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,101.0
3891,2023,MONAT06,Juni,WZ08-563,Ausschank von Getränken,71.4
3892,2023,MONAT06,Juni,WZ08-561-01,Gaststättengewerbe,98.5
3893,2023,MONAT06,Juni,WZ08-55-01,Gastgewerbe,103.4
3894,2023,MONAT07,Juli,WZ08-55,Beherbergung,113.4
3895,2023,MONAT07,Juli,WZ08-551,"Hotels, Gasthöfe und Pensionen",111.5
3896,2023,MONAT07,Juli,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,135.1
3897,2023,MONAT07,Juli,WZ08-553,Campingplätze,191.7
3898,2023,MONAT07,Juli,WZ08-559,Sonstige Beherbergungsstätten,103.6
3899,2023,MONAT07,Juli,WZ08-56,Gastronomie,100.9
3900,2023,MONAT07,Juli,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",107.0
3901,2023,MONAT07,Juli,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,93.7
3902,2023,MONAT07,Juli,WZ08-563,Ausschank von Getränken,72.3
3903,2023,MONAT07,Juli,WZ08-561-01,Gaststättengewerbe,103.4
3904,2023,MONAT07,Juli,WZ08-55-01,Gastgewerbe,104.1
3905,2023,MONAT08,August,WZ08-55,Beherbergung,111.7
3906,2023,MONAT08,August,WZ08-551,"Hotels, Gasthöfe und Pensionen",109.2
3907,2023,MONAT08,August,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,140.0
3908,2023,MONAT08,August,WZ08-553,Campingplätze,189.4
3909,2023,MONAT08,August,WZ08-559,Sonstige Beherbergungsstätten,97.7
3910,2023,MONAT08,August,WZ08-56,Gastronomie,95.1
3911,2023,MONAT08,August,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",101.6
3912,2023,MONAT08,August,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,86.6
3913,2023,MONAT08,August,WZ08-563,Ausschank von Getränken,67.0
3914,2023,MONAT08,August,WZ08-561-01,Gaststättengewerbe,98.0
3915,2023,MONAT08,August,WZ08-55-01,Gastgewerbe,99.8
3916,2023,MONAT09,September,WZ08-55,Beherbergung,123.4
3917,2023,MONAT09,September,WZ08-551,"Hotels, Gasthöfe und Pensionen",124.7
3918,2023,MONAT09,September,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,124.0
3919,2023,MONAT09,September,WZ08-553,Campingplätze,146.8
3920,2023,MONAT09,September,WZ08-559,Sonstige Beherbergungsstätten,103.2
3921,2023,MONAT09,September,WZ08-56,Gastronomie,98.8
3922,2023,MONAT09,September,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",101.5
3923,2023,MONAT09,September,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,102.0
3924,2023,MONAT09,September,WZ08-563,Ausschank von Getränken,73.3
3925,2023,MONAT09,September,WZ08-561-01,Gaststättengewerbe,98.7
3926,2023,MONAT09,September,WZ08-55-01,Gastgewerbe,106.1
3927,2023,MONAT10,Oktober,WZ08-55,Beherbergung,111.2
3928,2023,MONAT10,Oktober,WZ08-551,"Hotels, Gasthöfe und Pensionen",112.7
3929,2023,MONAT10,Oktober,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,115.8
3930,2023,MONAT10,Oktober,WZ08-553,Campingplätze,96.1
3931,2023,MONAT10,Oktober,WZ08-559,Sonstige Beherbergungsstätten,107.9
3932,2023,MONAT10,Oktober,WZ08-56,Gastronomie,93.2
3933,2023,MONAT10,Oktober,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",96.8
3934,2023,MONAT10,Oktober,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,94.2
3935,2023,MONAT10,Oktober,WZ08-563,Ausschank von Getränken,66.5
3936,2023,MONAT10,Oktober,WZ08-561-01,Gaststättengewerbe,93.7
3937,2023,MONAT10,Oktober,WZ08-55-01,Gastgewerbe,98.4
3938,2023,MONAT11,November,WZ08-55,Beherbergung,90.9
3939,2023,MONAT11,November,WZ08-551,"Hotels, Gasthöfe und Pensionen",94.5
3940,2023,MONAT11,November,WZ08-552,Ferienunterkünfte u. ähnliche Beherbergungsstätten,72.4
3941,2023,MONAT11,November,WZ08-553,Campingplätze,45.3
3942,2023,MONAT11,November,WZ08-559,Sonstige Beherbergungsstätten,105.5
3943,2023,MONAT11,November,WZ08-56,Gastronomie,85.1
3944,2023,MONAT11,November,WZ08-561,"Restaurants, Gaststätten, Imbissstuben, Cafes u.Ä.",84.6
3945,2023,MONAT11,November,WZ08-562,Caterer und sonstige Verpflegungsdienstleistungen,99.6
3946,2023,MONAT11,November,WZ08-563,Ausschank von Getränken,59.5
3947,2023,MONAT11,November,WZ08-561-01,Gaststättengewerbe,82.0
3948,2023,MONAT11,November,WZ08-55-01,Gastgewerbe,86.2
3949,2023,MONAT12,Dezember,WZ08-55,Beherbergung,90.5
3950,2023,MONAT12,Dezember,WZ08-551,"Hotels, Gasthöfe und Pensionen",94.3
