,MESS_DATUM, RSK,RSKF, SDK,SHK_TAG,  NM, VPM,  PM, TMK, UPM, TXK, TNK, TGK
16449,2017-09-15,2.6,4,3.3,-999,-999.0,11.5,-999.0,11.5,85.0,15.3,8.5,4.1
16450,2017-09-16,3.0,4,8.3,-999,-999.0,10.2,-999.0,11.2,78.0,17.1,6.5,2.8
16451,2017-09-17,0.3,4,4.6,-999,-999.0,10.3,-999.0,10.5,83.0,16.5,5.6,2.6
16452,2017-09-18,6.4,4,1.6,-999,-999.0,11.2,-999.0,10.4,89.0,14.9,5.7,2.3
16453,2017-09-19,0.0,0,4.0,-999,-999.0,11.7,-999.0,11.7,85.0,16.0,8.6,6.4
16454,2017-09-20,0.0,4,3.1,-999,-999.0,11.2,-999.0,11.6,84.0,17.2,7.7,4.8
16455,2017-09-21,0.0,0,9.2,-999,-999.0,11.0,-999.0,12.5,79.0,19.3,6.3,3.3
16456,2017-09-22,1.6,4,3.4,-999,-999.0,12.4,-999.0,13.4,82.0,19.0,6.9,4.0
16457,2017-09-23,0.0,0,1.6,-999,-999.0,13.5,-999.0,13.6,87.0,17.5,8.7,5.7
16458,2017-09-24,0.0,0,3.5,-999,-999.0,12.5,-999.0,12.9,85.0,19.7,7.9,5.4
16459,2017-09-25,0.0,0,3.8,-999,-999.0,13.3,-999.0,13.9,85.0,19.0,10.1,7.4
16460,2017-09-26,0.7,4,2.5,-999,-999.0,13.2,-999.0,13.4,87.0,19.1,10.3,8.1
16461,2017-09-27,0.0,0,7.4,-999,-999.0,13.2,-999.0,14.3,83.0,21.6,8.6,5.9
16462,2017-09-28,2.1,4,0.5,-999,-999.0,15.1,-999.0,15.7,85.0,20.0,9.7,7.0
16463,2017-09-29,8.1,4,5.0,-999,-999.0,17.2,-999.0,18.5,82.0,22.4,15.1,14.2
16464,2017-09-30,10.2,4,0.0,-999,-999.0,15.0,-999.0,14.1,92.0,18.2,9.1,6.4
16465,2017-10-01,0.2,4,8.2,0,-999.0,11.3,-999.0,13.3,75.0,18.4,7.1,4.0
16466,2017-10-02,3.5,4,2.8,0,-999.0,13.1,-999.0,15.4,75.0,18.9,12.6,11.8
16467,2017-10-03,1.3,4,3.0,0,-999.0,11.7,-999.0,12.5,81.0,15.6,10.4,7.4
16468,2017-10-04,4.5,4,1.0,0,-999.0,10.2,-999.0,12.1,73.0,14.1,10.3,8.8
16469,2017-10-05,3.7,4,1.8,0,-999.0,11.3,-999.0,11.8,82.0,14.6,8.9,7.3
16470,2017-10-06,3.6,4,3.2,0,-999.0,10.5,-999.0,10.4,83.0,13.4,8.4,7.0
16471,2017-10-07,10.5,4,0.0,0,-999.0,10.7,-999.0,10.1,87.0,11.4,9.0,7.5
16472,2017-10-08,2.6,4,0.6,0,-999.0,11.4,-999.0,10.7,88.0,14.0,4.4,1.3
16473,2017-10-09,0.7,4,0.0,0,-999.0,10.8,-999.0,9.4,91.0,13.1,3.6,1.0
16474,2017-10-10,0.1,4,0.8,0,-999.0,13.2,-999.0,13.5,85.0,15.4,11.8,11.0
16475,2017-10-11,0.5,4,0.0,0,-999.0,12.5,-999.0,14.3,76.0,15.3,13.4,12.8
16476,2017-10-12,0.0,0,3.3,0,-999.0,11.6,-999.0,13.6,75.0,16.1,10.1,7.2
16477,2017-10-13,0.0,0,3.1,0,-999.0,13.9,-999.0,15.2,80.0,20.1,10.7,7.3
16478,2017-10-14,0.0,0,9.4,0,-999.0,15.1,-999.0,16.4,82.0,21.8,11.1,8.1
16479,2017-10-15,0.0,0,9.7,0,-999.0,13.5,-999.0,15.8,77.0,23.1,8.4,5.2
16480,2017-10-16,0.0,0,8.4,0,-999.0,14.7,-999.0,19.1,68.0,25.8,13.3,8.5
16481,2017-10-17,0.0,0,0.4,0,-999.0,14.1,-999.0,14.5,85.0,18.4,9.9,6.8
16482,2017-10-18,0.0,0,6.7,0,-999.0,12.8,-999.0,13.3,86.0,21.3,9.4,6.2
16483,2017-10-19,2.3,4,8.9,0,-999.0,12.9,-999.0,15.4,76.0,20.8,9.3,5.9
16484,2017-10-20,3.5,4,2.4,0,-999.0,11.4,-999.0,14.8,68.0,17.7,11.5,8.6
16485,2017-10-21,3.5,4,0.3,0,-999.0,11.4,-999.0,13.2,74.0,16.9,11.3,7.2
16486,2017-10-22,0.5,4,0.0,0,-999.0,10.1,-999.0,10.3,81.0,11.8,8.9,8.1
16487,2017-10-23,0.1,4,1.1,0,-999.0,10.4,-999.0,11.1,79.0,13.8,9.0,6.5
16488,2017-10-24,0.7,4,0.2,0,-999.0,14.2,-999.0,14.0,88.0,16.1,11.7,11.1
16489,2017-10-25,0.1,4,0.5,0,-999.0,14.6,-999.0,15.0,85.0,16.3,12.8,10.9
16490,2017-10-26,0.8,4,2.1,0,-999.0,14.0,-999.0,14.3,86.0,17.3,12.3,10.6
16491,2017-10-27,0.2,4,2.0,0,-999.0,10.6,-999.0,11.4,79.0,13.4,9.7,8.2
16492,2017-10-28,15.5,4,0.0,0,-999.0,10.5,-999.0,10.0,85.0,13.1,8.6,7.2
16493,2017-10-29,0.3,4,4.8,0,-999.0,9.1,-999.0,9.9,73.0,13.2,6.4,4.4
16494,2017-10-30,0.0,0,2.6,0,-999.0,7.6,-999.0,6.9,77.0,10.7,3.7,0.0
16495,2017-10-31,1.0,4,0.0,0,-999.0,8.7,-999.0,8.0,81.0,10.2,4.4,3.4
16496,2017-11-01,0.0,0,2.3,0,-999.0,10.2,-999.0,10.1,82.0,13.9,8.8,5.7
16497,2017-11-02,0.8,4,1.4,0,-999.0,10.1,-999.0,10.3,80.0,12.2,7.7,3.9
16498,2017-11-03,0.0,0,1.1,0,-999.0,10.5,-999.0,9.9,86.0,13.3,4.4,0.5
16499,2017-11-04,5.5,4,5.4,0,-999.0,10.4,-999.0,10.2,83.0,14.9,4.2,1.0
16500,2017-11-05,5.7,4,0.5,0,-999.0,9.6,-999.0,8.3,87.0,13.4,3.7,-0.1
16501,2017-11-06,0.0,0,1.3,0,-999.0,7.8,-999.0,5.1,88.0,9.5,1.6,-1.4
16502,2017-11-07,0.0,0,2.0,0,-999.0,7.2,-999.0,3.6,91.0,7.4,0.4,-1.6
16503,2017-11-08,0.0,0,0.0,0,-999.0,8.7,-999.0,6.1,92.0,7.9,2.4,1.8
16504,2017-11-09,1.6,4,0.5,0,-999.0,8.8,-999.0,7.3,86.0,9.0,6.6,4.5
16505,2017-11-10,4.3,4,0.1,0,-999.0,9.1,-999.0,7.6,86.0,9.8,5.1,3.1
16506,2017-11-11,2.0,4,0.0,0,-999.0,8.0,-999.0,5.6,88.0,6.7,3.9,0.9
16507,2017-11-12,3.3,4,0.2,0,-999.0,7.6,-999.0,4.5,90.0,5.8,2.6,0.3
16508,2017-11-13,0.1,4,3.4,0,-999.0,7.6,-999.0,5.7,84.0,8.9,3.4,0.1
16509,2017-11-14,0.6,4,1.0,0,-999.0,7.7,-999.0,5.6,84.0,8.0,1.4,-1.9
16510,2017-11-15,0.1,4,0.0,0,-999.0,9.8,-999.0,8.1,90.0,9.0,6.8,6.3
16511,2017-11-16,1.0,4,0.0,0,-999.0,8.8,-999.0,8.1,82.0,9.3,6.9,5.1
16512,2017-11-17,0.0,0,6.3,0,-999.0,8.1,-999.0,6.4,84.0,9.6,1.3,-1.9
16513,2017-11-18,5.7,4,0.4,0,-999.0,6.9,-999.0,4.6,81.0,6.7,2.3,-1.8
16514,2017-11-19,0.3,4,1.9,0,-999.0,7.4,-999.0,5.4,82.0,7.7,3.5,1.3
16515,2017-11-20,14.6,4,0.0,0,-999.0,8.1,-999.0,5.4,89.0,9.7,3.5,3.2
16516,2017-11-21,4.6,4,0.0,0,-999.0,11.3,-999.0,10.1,91.0,10.8,9.3,8.8
16517,2017-11-22,0.0,0,4.4,0,-999.0,8.9,-999.0,10.9,68.0,13.5,9.7,7.3
16518,2017-11-23,10.4,4,0.9,0,-999.0,9.5,-999.0,12.2,66.0,14.9,9.7,7.3
16519,2017-11-24,15.7,4,0.3,0,-999.0,9.4,-999.0,7.6,90.0,10.2,5.0,3.3
16520,2017-11-25,0.5,4,1.0,0,-999.0,7.1,-999.0,4.5,84.0,6.3,2.4,0.8
16521,2017-11-26,2.1,4,0.5,0,-999.0,6.5,-999.0,3.8,81.0,5.3,2.4,0.9
16522,2017-11-27,15.0,4,0.0,0,-999.0,7.8,-999.0,5.3,86.0,7.5,3.3,1.9
16523,2017-11-28,2.3,4,1.8,0,-999.0,7.4,-999.0,5.0,85.0,6.8,2.1,-0.8
16524,2017-11-29,1.1,4,5.3,0,-999.0,6.0,-999.0,1.5,89.0,4.7,-2.6,-5.5
16525,2017-11-30,4.5,4,0.0,0,-999.0,6.3,-999.0,1.2,94.0,3.0,-2.9,-5.5
16526,2017-12-01,0.0,0,0.5,0,-999.0,6.1,-999.0,1.3,91.0,3.1,-1.3,-4.1
16527,2017-12-02,0.3,4,0.0,0,-999.0,5.5,-999.0,-0.3,92.0,0.4,-1.8,-4.6
16528,2017-12-03,3.7,4,0.0,1,-999.0,6.0,-999.0,1.1,90.0,3.1,-0.2,-0.2
16529,2017-12-04,1.2,4,0.0,0,-999.0,8.4,-999.0,5.6,92.0,7.0,3.1,3.1
16530,2017-12-05,0.0,4,0.0,0,-999.0,7.8,-999.0,5.8,85.0,6.4,4.9,4.5
16531,2017-12-06,0.0,0,0.0,0,-999.0,7.4,-999.0,6.8,74.0,7.9,5.9,5.3
16532,2017-12-07,8.8,4,0.2,0,-999.0,6.9,-999.0,5.3,77.0,6.9,3.2,3.0
16533,2017-12-08,6.1,4,0.6,0,-999.0,6.3,-999.0,2.4,86.0,6.0,-0.2,-0.7
16534,2017-12-09,3.0,4,0.0,2,-999.0,5.4,-999.0,0.5,86.0,1.5,-0.5,-1.5
16535,2017-12-10,6.3,4,0.0,3,-999.0,5.8,-999.0,2.0,82.0,6.8,-0.6,-0.8
16536,2017-12-11,12.6,4,0.0,0,-999.0,6.2,-999.0,2.0,86.0,6.9,-0.1,-1.7
16537,2017-12-12,0.0,4,0.1,2,-999.0,6.0,-999.0,1.7,87.0,2.7,0.3,0.0
16538,2017-12-13,19.8,4,0.3,0,-999.0,6.3,-999.0,3.2,82.0,5.7,1.2,-1.4
16539,2017-12-14,4.5,4,0.1,0,-999.0,6.5,-999.0,3.6,83.0,5.2,1.4,0.7
16540,2017-12-15,0.1,4,0.5,0,-999.0,6.6,-999.0,3.2,85.0,5.3,-0.2,-2.9
16541,2017-12-16,0.1,4,1.1,0,-999.0,6.5,-999.0,3.0,85.0,4.8,0.4,-1.1
16542,2017-12-17,5.5,4,0.0,0,-999.0,6.4,-999.0,2.5,88.0,3.3,1.8,1.3
16543,2017-12-18,1.2,4,0.0,0,-999.0,6.6,-999.0,2.0,94.0,2.7,0.5,0.0
16544,2017-12-19,7.7,4,0.0,0,-999.0,7.8,-999.0,4.1,95.0,5.7,2.1,2.0
16545,2017-12-20,1.3,4,0.0,0,-999.0,9.0,-999.0,6.0,96.0,7.3,4.9,4.7
16546,2017-12-21,2.1,4,0.0,0,-999.0,10.2,-999.0,7.8,95.0,8.6,7.2,5.2
16547,2017-12-22,0.5,4,0.0,0,-999.0,10.2,-999.0,7.9,95.0,9.2,6.6,5.1
16548,2017-12-23,0.1,4,0.0,0,-999.0,9.9,-999.0,8.4,89.0,9.2,7.7,7.3
16549,2017-12-24,0.0,0,0.0,0,-999.0,9.6,-999.0,8.5,87.0,9.0,8.0,7.4
16550,2017-12-25,0.0,0,0.0,0,-999.0,7.9,-999.0,6.9,78.0,8.2,3.9,2.6
16551,2017-12-26,1.5,4,0.4,0,-999.0,6.8,-999.0,5.6,75.0,7.3,3.3,1.3
16552,2017-12-27,2.2,4,0.2,0,-999.0,7.0,-999.0,5.1,80.0,6.8,1.8,-2.0
16553,2017-12-28,0.0,0,1.9,0,-999.0,6.0,-999.0,3.1,79.0,4.2,1.9,0.3
16554,2017-12-29,1.5,4,3.5,0,-999.0,5.7,-999.0,2.2,80.0,4.8,0.7,-1.8
16555,2017-12-30,10.2,4,0.0,0,-999.0,8.8,-999.0,8.1,80.0,12.2,3.6,2.0
16556,2017-12-31,6.9,4,0.0,0,-999.0,11.0,-999.0,11.6,81.0,13.9,7.6,6.6
16557,2018-01-01,7.6,4,0.1,0,-999.0,7.6,-999.0,6.7,77.0,8.2,4.4,3.9
16558,2018-01-02,13.4,4,0.7,0,-999.0,7.7,-999.0,5.5,85.0,7.2,4.4,3.9
16559,2018-01-03,6.3,4,0.3,0,-999.0,8.2,-999.0,7.4,80.0,10.6,5.8,4.4
16560,2018-01-04,1.4,4,0.0,0,-999.0,8.5,-999.0,8.1,78.0,10.9,6.9,6.3
16561,2018-01-05,0.0,4,0.0,0,-999.0,8.1,-999.0,8.1,75.0,9.0,5.5,2.8
16562,2018-01-06,0.9,4,0.0,0,-999.0,7.2,-999.0,4.7,85.0,7.1,0.8,-2.2
16563,2018-01-07,0.0,0,0.0,0,-999.0,5.8,-999.0,2.4,80.0,3.5,1.2,1.0
16564,2018-01-08,0.0,0,5.3,0,-999.0,5.6,-999.0,2.3,78.0,4.7,0.8,-0.8
16565,2018-01-09,0.0,0,0.0,0,-999.0,6.7,-999.0,3.2,87.0,7.3,-0.6,-2.5
16566,2018-01-10,0.0,0,0.8,0,-999.0,7.9,-999.0,7.4,77.0,9.9,3.7,-0.8
16567,2018-01-11,0.1,4,0.0,0,-999.0,8.5,-999.0,6.3,88.0,8.2,4.4,2.4
16568,2018-01-12,0.0,0,0.0,0,-999.0,7.6,-999.0,4.1,93.0,5.0,2.1,-1.2
16569,2018-01-13,0.0,0,1.2,0,-999.0,6.8,-999.0,4.7,81.0,7.2,3.1,-1.2
16570,2018-01-14,0.0,0,5.1,0,-999.0,5.3,-999.0,3.1,70.0,4.4,1.1,-3.5
16571,2018-01-15,7.5,4,0.0,0,-999.0,6.6,-999.0,4.5,78.0,6.7,2.0,-0.2
16572,2018-01-16,10.1,4,0.4,0,-999.0,6.9,-999.0,4.5,81.0,6.8,1.9,0.0
16573,2018-01-17,4.2,4,0.1,0,-999.0,6.0,-999.0,2.4,83.0,4.1,0.4,0.0
16574,2018-01-18,7.9,4,0.1,0,-999.0,6.7,-999.0,4.5,79.0,10.1,1.0,-1.3
16575,2018-01-19,5.6,4,0.6,0,-999.0,6.5,-999.0,2.7,87.0,4.9,1.4,-0.6
16576,2018-01-20,2.9,4,0.0,0,-999.0,6.4,-999.0,2.5,88.0,4.3,0.6,0.0
16577,2018-01-21,0.9,4,0.7,0,-999.0,6.2,-999.0,2.3,87.0,4.7,0.4,-2.7
16578,2018-01-22,0.7,4,0.2,0,-999.0,7.7,-999.0,5.3,86.0,7.9,1.7,1.0
16579,2018-01-23,0.1,4,0.7,0,-999.0,8.3,-999.0,7.4,81.0,9.6,5.5,4.5
16580,2018-01-24,2.4,4,0.2,0,-999.0,10.5,-999.0,11.9,76.0,13.7,9.3,8.7
16581,2018-01-25,1.6,4,0.0,0,-999.0,9.2,-999.0,8.0,85.0,11.3,6.1,4.8
16582,2018-01-26,0.0,0,0.1,0,-999.0,8.2,-999.0,5.8,89.0,8.3,1.0,-2.1
16583,2018-01-27,1.5,4,2.8,0,-999.0,7.3,-999.0,5.3,83.0,7.7,1.5,-1.5
16584,2018-01-28,0.1,4,0.1,0,-999.0,9.5,-999.0,7.9,89.0,10.2,4.5,4.0
16585,2018-01-29,3.4,4,0.0,0,-999.0,9.5,-999.0,8.9,83.0,10.0,5.4,3.4
16586,2018-01-30,1.2,4,1.8,0,-999.0,7.0,-999.0,4.0,87.0,6.1,0.4,-3.4
16587,2018-01-31,7.7,4,0.0,0,-999.0,8.7,-999.0,7.0,87.0,9.7,3.3,1.3
16588,2018-02-01,4.6,4,1.2,0,-999.0,6.1,-999.0,2.9,81.0,4.7,1.6,-0.3
16589,2018-02-02,1.3,4,0.1,0,-999.0,6.8,-999.0,3.3,88.0,4.7,1.2,0.2
16590,2018-02-03,0.2,4,0.4,0,-999.0,6.2,-999.0,2.6,85.0,4.6,-0.2,-0.9
16591,2018-02-04,0.1,4,0.8,0,-999.0,4.6,-999.0,-0.6,78.0,1.0,-1.5,-3.8
16592,2018-02-05,0.0,0,8.5,0,-999.0,4.4,-999.0,-0.5,75.0,3.0,-2.6,-6.0
16593,2018-02-06,0.0,0,1.9,0,-999.0,4.0,-999.0,-1.8,75.0,0.2,-3.9,-6.1
16594,2018-02-07,0.0,0,7.4,0,-999.0,4.2,-999.0,-1.4,76.0,1.7,-5.2,-8.3
16595,2018-02-08,0.0,0,8.3,0,-999.0,3.7,-999.0,-3.2,78.0,2.2,-7.5,-10.6
16596,2018-02-09,0.0,0,8.3,0,-999.0,4.1,-999.0,-1.2,72.0,1.4,-4.2,-8.1
16597,2018-02-10,1.1,4,0.0,0,-999.0,5.9,-999.0,1.8,84.0,3.0,0.7,-0.4
16598,2018-02-11,4.2,4,0.4,0,-999.0,6.0,-999.0,2.7,80.0,5.5,0.6,-0.5
16599,2018-02-12,0.8,4,2.7,0,-999.0,5.5,-999.0,1.8,79.0,5.0,0.2,-3.1
16600,2018-02-13,0.0,0,8.2,0,-999.0,4.4,-999.0,1.4,66.0,5.1,-1.6,-7.1
16601,2018-02-14,0.1,4,9.1,0,-999.0,3.5,-999.0,1.2,54.0,5.1,-4.5,-8.6
16602,2018-02-15,1.9,4,0.0,0,-999.0,6.3,-999.0,3.2,80.0,6.7,0.0,-3.5
16603,2018-02-16,0.0,4,5.9,0,-999.0,5.7,-999.0,2.2,81.0,7.4,-2.2,-5.8
16604,2018-02-17,0.0,0,1.8,0,-999.0,5.1,-999.0,0.1,84.0,5.1,-3.7,-7.7
16605,2018-02-18,0.0,0,8.1,0,-999.0,4.5,-999.0,0.6,73.0,6.8,-5.5,-9.2
16606,2018-02-19,0.0,0,2.9,0,-999.0,4.9,-999.0,1.6,71.0,4.7,-2.1,-6.1
16607,2018-02-20,0.0,0,6.5,0,-999.0,4.6,-999.0,0.0,77.0,5.4,-4.7,-8.2
16608,2018-02-21,0.0,0,8.6,0,-999.0,4.4,-999.0,0.3,71.0,4.2,-2.8,-6.8
16609,2018-02-22,0.0,0,9.3,0,-999.0,4.0,-999.0,-0.1,67.0,4.1,-3.2,-6.5
16610,2018-02-23,0.0,0,9.7,0,-999.0,3.4,-999.0,-0.7,59.0,2.3,-2.9,-5.3
16611,2018-02-24,0.0,0,9.3,0,-999.0,2.9,-999.0,-1.4,52.0,2.5,-4.3,-5.7
16612,2018-02-25,0.3,4,9.8,0,-999.0,2.4,-999.0,-3.3,51.0,-0.2,-6.0,-8.2
16613,2018-02-26,0.0,0,3.1,1,-999.0,3.1,-999.0,-4.1,70.0,-1.2,-5.8,-7.6
16614,2018-02-27,0.0,0,7.9,0,-999.0,2.6,-999.0,-5.2,64.0,-1.4,-8.7,-12.2
16615,2018-02-28,0.0,0,9.7,0,-999.0,2.2,-999.0,-7.1,60.0,-4.6,-8.9,-11.1
16616,2018-03-01,0.0,0,8.0,0,-999.0,1.9,-999.0,-5.0,47.0,-0.3,-8.4,-9.4
16617,2018-03-02,1.2,4,4.6,0,-999.0,2.3,-999.0,-4.1,51.0,-0.5,-7.8,-8.2
16618,2018-03-03,0.0,4,0.0,2,-999.0,3.8,-999.0,-2.6,75.0,-0.3,-5.0,-7.8
16619,2018-03-04,0.0,4,5.5,0,-999.0,6.4,-999.0,5.8,70.0,12.6,-3.5,-4.2
16620,2018-03-05,0.0,0,6.3,0,-999.0,6.7,-999.0,7.0,69.0,12.6,-0.8,-4.8
16621,2018-03-06,0.1,4,6.6,0,-999.0,6.9,-999.0,6.3,74.0,13.2,-1.9,-5.2
16622,2018-03-07,3.4,4,4.3,0,-999.0,7.7,-999.0,5.9,83.0,10.7,0.3,-2.4
16623,2018-03-08,5.2,4,3.8,0,-999.0,7.1,-999.0,5.3,80.0,8.6,2.8,0.4
16624,2018-03-09,4.3,4,2.1,0,-999.0,7.2,-999.0,6.2,76.0,10.2,2.8,0.6
16625,2018-03-10,0.0,0,3.9,0,-999.0,10.8,-999.0,11.9,78.0,15.4,7.9,7.2
16626,2018-03-11,0.0,0,0.1,0,-999.0,10.6,-999.0,11.3,80.0,15.4,5.7,2.4
16627,2018-03-12,7.4,4,1.4,0,-999.0,9.8,-999.0,9.8,82.0,14.0,5.9,1.6
16628,2018-03-13,9.4,4,0.0,0,-999.0,8.8,-999.0,6.5,90.0,9.2,4.0,3.8
16629,2018-03-14,0.0,0,5.4,0,-999.0,7.0,-999.0,5.6,77.0,9.8,1.6,-2.9
16630,2018-03-15,10.5,4,7.0,0,-999.0,6.3,-999.0,6.8,67.0,13.0,0.4,-2.8
16631,2018-03-16,0.4,4,0.0,0,-999.0,7.0,-999.0,3.3,89.0,5.6,-0.8,-0.9
16632,2018-03-17,0.1,4,0.0,0,-999.0,3.5,-999.0,-2.8,70.0,-0.8,-3.8,-3.4
16633,2018-03-18,0.0,0,3.0,0,-999.0,2.7,-999.0,-1.9,51.0,1.0,-3.6,-3.7
16634,2018-03-19,0.6,4,10.6,0,-999.0,2.6,-999.0,-1.5,48.0,3.0,-4.8,-8.4
16635,2018-03-20,0.0,4,8.2,1,-999.0,3.9,-999.0,1.5,59.0,7.5,-5.8,-8.9
16636,2018-03-21,0.2,4,2.6,0,-999.0,4.9,-999.0,0.5,78.0,4.9,-5.0,-7.8
16637,2018-03-22,6.2,4,0.0,0,-999.0,7.5,-999.0,4.4,89.0,6.6,1.8,1.2
16638,2018-03-23,0.0,4,0.1,0,-999.0,7.7,-999.0,5.8,83.0,7.2,4.7,4.0
16639,2018-03-24,0.0,0,7.4,0,-999.0,6.1,-999.0,5.4,71.0,12.0,-1.4,-4.4
16640,2018-03-25,0.0,0,6.1,0,-999.0,6.1,-999.0,6.2,68.0,12.8,-1.8,-4.7
16641,2018-03-26,2.6,4,6.1,0,-999.0,6.8,-999.0,7.0,69.0,10.6,2.3,-0.6
16642,2018-03-27,1.6,4,3.3,0,-999.0,6.8,-999.0,5.6,77.0,10.6,-1.0,-3.9
16643,2018-03-28,9.4,4,0.0,0,-999.0,9.0,-999.0,7.0,89.0,9.3,3.4,2.9
16644,2018-03-29,1.0,4,2.6,0,-999.0,6.8,-999.0,4.4,82.0,8.5,0.8,-2.9
16645,2018-03-30,2.7,4,5.4,0,-999.0,6.9,-999.0,8.8,63.0,13.7,1.4,-2.2
16646,2018-03-31,1.4,4,5.6,0,-999.0,7.6,-999.0,7.4,76.0,13.2,1.0,-2.0
16647,2018-04-01,5.3,4,0.0,0,-999.0,8.1,-999.0,5.7,88.0,7.0,4.2,2.6
16648,2018-04-02,0.7,4,1.0,0,-999.0,7.4,-999.0,8.4,69.0,12.9,1.3,-1.4
16649,2018-04-03,0.5,4,4.2,0,-999.0,9.9,-999.0,12.8,68.0,17.2,9.2,7.0
16650,2018-04-04,0.3,4,2.5,0,-999.0,9.8,-999.0,11.4,73.0,14.5,4.8,0.9
16651,2018-04-05,1.6,4,1.1,0,-999.0,7.6,-999.0,6.8,76.0,10.6,-0.7,-3.9
16652,2018-04-06,0.0,0,11.9,0,-999.0,5.0,-999.0,8.3,53.0,15.8,-2.2,-5.0
16653,2018-04-07,0.0,0,11.8,0,-999.0,7.2,-999.0,16.2,40.0,22.9,6.6,1.3
16654,2018-04-08,0.0,0,7.2,0,-999.0,9.1,-999.0,17.0,49.0,24.8,10.0,4.6
16655,2018-04-09,0.0,0,3.2,0,-999.0,11.7,-999.0,14.4,72.0,19.9,7.6,3.6
16656,2018-04-10,1.1,4,8.3,0,-999.0,11.5,-999.0,16.1,64.0,21.5,10.3,6.0
16657,2018-04-11,0.0,0,1.0,0,-999.0,12.0,-999.0,12.5,83.0,16.0,8.4,3.3
16658,2018-04-12,0.0,0,3.7,0,-999.0,11.9,-999.0,12.8,81.0,20.3,8.2,3.8
16659,2018-04-13,0.0,0,0.7,0,-999.0,10.7,-999.0,11.8,78.0,15.2,5.7,0.9
16660,2018-04-14,3.2,4,5.3,0,-999.0,10.7,-999.0,13.0,73.0,18.2,8.5,4.9
16661,2018-04-15,1.4,4,5.1,0,-999.0,11.9,-999.0,14.2,75.0,19.1,9.7,6.2
16662,2018-04-16,0.0,0,5.8,0,-999.0,10.5,-999.0,12.8,73.0,17.9,6.2,1.1
16663,2018-04-17,0.0,0,12.1,0,-999.0,10.0,-999.0,13.4,69.0,22.1,4.4,-0.8
16664,2018-04-18,0.0,0,12.6,0,-999.0,11.3,-999.0,16.4,66.0,25.8,6.8,1.8
16665,2018-04-19,0.0,0,12.8,0,-999.0,10.7,-999.0,18.8,58.0,28.5,8.2,2.8
16666,2018-04-20,0.0,0,11.5,0,-999.0,12.6,-999.0,19.5,59.0,27.6,9.4,3.7
16667,2018-04-21,0.0,0,12.4,0,-999.0,12.3,-999.0,16.5,68.0,22.8,9.3,3.9
16668,2018-04-22,10.0,4,8.4,0,-999.0,14.3,-999.0,17.8,71.0,26.4,10.6,5.8
16669,2018-04-23,0.0,0,6.2,0,-999.0,11.6,-999.0,14.5,72.0,18.7,7.2,2.1
16670,2018-04-24,0.3,4,0.9,0,-999.0,10.6,-999.0,11.5,78.0,15.1,8.3,4.4
16671,2018-04-25,4.5,4,3.0,0,-999.0,10.6,-999.0,12.7,72.0,15.2,8.0,4.7
16672,2018-04-26,3.6,4,4.0,0,-999.0,8.7,-999.0,8.9,78.0,14.0,3.7,-0.7
16673,2018-04-27,0.0,0,11.4,0,-999.0,8.2,-999.0,10.7,68.0,17.7,2.2,-2.1
16674,2018-04-28,0.0,0,3.6,0,-999.0,9.9,-999.0,13.4,64.0,17.1,8.4,4.0
16675,2018-04-29,4.4,4,3.7,0,-999.0,12.2,-999.0,13.8,77.0,21.7,5.1,0.6
16676,2018-04-30,5.2,4,3.3,0,-999.0,11.1,-999.0,11.9,79.0,15.1,5.6,5.2
16677,2018-05-01,0.1,4,7.5,-999,-999.0,7.2,-999.0,8.1,70.0,13.7,3.0,-1.8
16678,2018-05-02,0.0,0,12.3,-999,-999.0,7.9,-999.0,10.8,64.0,17.0,1.4,-3.1
16679,2018-05-03,0.0,0,9.2,-999,-999.0,8.5,-999.0,11.8,63.0,16.2,6.4,0.2
16680,2018-05-04,0.0,0,13.2,-999,-999.0,8.3,-999.0,12.2,63.0,19.0,2.8,-2.3
16681,2018-05-05,0.0,0,13.3,-999,-999.0,8.6,-999.0,14.6,55.0,21.6,5.0,-0.5
16682,2018-05-06,0.0,0,13.3,-999,-999.0,9.9,-999.0,16.7,55.0,24.9,5.6,-0.5
16683,2018-05-07,0.0,0,13.2,-999,-999.0,10.9,-999.0,17.9,57.0,25.5,8.8,1.4
16684,2018-05-08,0.0,0,13.3,-999,-999.0,11.0,-999.0,19.0,55.0,27.3,8.1,3.0
16685,2018-05-09,0.0,0,12.2,-999,-999.0,13.1,-999.0,19.6,61.0,27.2,9.8,4.9
16686,2018-05-10,0.0,0,1.5,-999,-999.0,11.6,-999.0,14.4,71.0,17.7,9.2,3.7
16687,2018-05-11,0.0,0,7.2,-999,-999.0,10.4,-999.0,13.7,69.0,19.9,5.8,0.4
16688,2018-05-12,0.6,4,12.3,-999,-999.0,11.6,-999.0,17.5,62.0,24.1,8.4,3.4
16689,2018-05-13,9.0,4,1.7,-999,-999.0,14.4,-999.0,14.8,86.0,19.6,12.9,9.0
16690,2018-05-14,0.0,0,9.5,-999,-999.0,14.3,-999.0,18.6,70.0,25.8,13.0,6.6
16691,2018-05-15,0.2,4,12.3,-999,-999.0,11.0,-999.0,17.3,58.0,23.9,8.4,3.6
16692,2018-05-16,4.3,4,5.6,-999,-999.0,13.3,-999.0,15.5,76.0,20.6,10.3,6.5
16693,2018-05-17,0.0,0,11.0,-999,-999.0,9.2,-999.0,12.4,65.0,17.9,8.4,4.1
