,MESS_DATUM,FX,FM,RSK,RSKF,SDK,SHK_TAG,NM,VPM,PM,TMK,UPM,TXK,TNK
32792,1990-08-27,10.3,4.6,0.0,0,8.5,0,6.0,7.3,715.2,4.7,84.0,6.9,2.3
32793,1990-08-28,20.6,4.9,1.7,8,6.3,0,5.7,6.7,716.9,4.7,76.0,7.7,1.8
32794,1990-08-29,14.4,4.8,2.6,6,8.3,0,4.0,6.6,717.0,4.3,78.0,9.1,2.9
32795,1990-08-30,11.3,4.2,0.8,7,6.5,0,5.3,7.3,715.0,5.1,81.0,8.5,2.0
32796,1990-08-31,19.5,6.8,3.5,8,1.4,0,7.3,6.8,711.3,3.1,87.0,5.1,1.6
32797,1990-09-01,19.0,7.8,0.0,0,9.9,0,6.7,5.9,711.0,0.6,90.0,5.3,-1.3
32798,1990-09-02,14.9,3.3,3.4,7,3.2,0,7.3,5.2,713.1,-2.0,99.0,-0.2,-4.0
32799,1990-09-03,17.0,7.4,6.6,8,0.0,3,8.0,5.9,711.3,-0.5,101.0,0.1,-2.9
32800,1990-09-04,22.1,6.8,21.0,8,1.4,1,8.0,6.3,708.8,0.0,100.0,2.6,-1.6
32801,1990-09-05,23.1,6.7,1.8,7,0.0,18,8.0,4.8,706.4,-3.6,99.0,-0.6,-4.2
32802,1990-09-06,24.2,5.9,5.2,7,3.6,20,5.7,5.1,708.1,-2.0,98.0,-0.2,-4.9
32803,1990-09-07,25.7,8.0,15.5,7,0.0,15,8.0,4.5,705.1,-4.6,100.0,-1.1,-6.4
32804,1990-09-08,22.6,6.1,4.4,7,0.7,25,8.0,4.4,710.2,-4.4,100.0,-3.4,-6.5
32805,1990-09-09,15.9,7.7,0.0,0,11.6,25,3.7,4.3,714.7,-3.2,88.0,0.0,-5.9
32806,1990-09-10,19.5,6.5,28.0,7,3.8,23,7.0,4.4,711.0,-4.3,96.0,-1.8,-5.5
32807,1990-09-11,18.5,4.3,3.8,7,3.4,57,8.0,4.6,710.3,-4.3,100.0,-1.3,-6.6
32808,1990-09-12,12.3,4.1,0.1,7,3.0,55,5.3,4.4,713.5,-4.5,97.0,-2.0,-5.4
32809,1990-09-13,15.9,5.5,0.0,0,12.5,50,3.7,2.9,714.2,-2.3,55.0,0.0,-5.6
32810,1990-09-14,18.0,5.3,0.0,0,3.3,46,8.0,6.3,716.4,0.4,100.0,2.0,-2.6
32811,1990-09-15,12.9,4.9,2.8,8,0.7,40,7.7,5.9,715.2,-0.5,100.0,0.9,-1.4
32812,1990-09-16,15.9,6.2,0.0,0,9.5,38,4.3,4.8,713.0,-1.8,90.0,0.4,-3.6
32813,1990-09-17,22.6,9.4,4.8,8,8.3,35,5.3,4.9,711.2,-0.4,81.0,1.5,-2.4
32814,1990-09-18,21.1,8.6,8.5,7,0.0,32,8.0,4.4,711.0,-4.1,99.0,-1.0,-4.8
32815,1990-09-19,25.7,8.1,0.0,0,4.6,37,6.3,6.1,710.8,0.8,94.0,2.4,-3.8
32816,1990-09-20,28.3,8.5,1.7,7,2.2,30,7.7,5.5,706.6,-1.3,99.0,0.6,-2.7
32817,1990-09-21,41.2,13.2,1.8,7,1.0,29,7.3,4.8,700.7,-2.9,96.0,-1.0,-5.0
32818,1990-09-22,23.1,14.5,6.7,8,1.6,25,7.3,6.2,704.2,1.4,93.0,3.2,-4.0
32819,1990-09-23,27.8,8.1,16.6,8,0.3,22,7.7,6.4,705.2,0.6,100.0,2.7,-0.2
32820,1990-09-24,27.3,7.4,4.2,7,6.2,23,4.0,3.3,703.2,-6.6,83.0,0.1,-8.3
32821,1990-09-25,25.2,10.8,0.0,0,8.9,25,5.3,3.6,707.0,-3.5,76.0,-2.7,-8.0
32822,1990-09-26,18.0,7.1,2.2,7,3.3,23,7.0,3.6,710.7,-3.8,77.0,-2.0,-5.3
32823,1990-09-27,14.9,4.8,0.2,7,0.8,25,8.0,4.1,713.1,-5.4,98.0,-3.7,-6.2
32824,1990-09-28,15.9,5.7,0.0,0,10.5,25,2.3,2.9,715.5,-2.3,56.0,1.1,-9.9
32825,1990-09-29,23.1,9.6,0.0,0,10.6,22,4.3,3.9,716.2,5.1,45.0,7.0,0.6
32826,1990-09-30,26.2,8.5,3.4,6,8.0,19,5.7,7.3,712.7,4.6,84.0,8.5,3.2
32827,1990-10-01,24.2,7.4,21.3,8,1.2,15,7.7,7.1,711.9,1.9,100.0,3.7,1.0
32828,1990-10-02,13.4,4.9,0.7,7,5.2,10,4.7,6.6,714.6,2.2,94.0,4.6,0.0
32829,1990-10-03,20.1,6.5,0.0,6,10.3,8,2.0,5.9,712.7,2.5,79.0,6.0,0.9
32830,1990-10-04,18.5,5.1,13.1,8,0.4,7,7.7,5.5,710.8,-2.1,99.0,2.1,-4.6
32831,1990-10-05,13.9,4.6,0.0,0,8.6,10,3.0,1.5,713.9,-0.6,26.0,5.8,-8.9
32832,1990-10-06,22.6,8.7,0.0,0,9.7,7,5.0,4.7,712.4,4.1,59.0,6.9,-1.1
32833,1990-10-07,15.9,4.2,11.3,7,5.7,6,5.0,5.6,705.8,0.2,88.0,4.3,-1.1
32834,1990-10-08,13.9,4.6,1.6,7,0.9,15,5.7,3.2,707.4,-7.6,92.0,-1.1,-10.7
32835,1990-10-09,11.8,5.9,0.0,0,9.7,15,3.7,1.6,715.0,1.5,24.0,3.0,-8.3
32836,1990-10-10,14.4,7.8,0.0,0,10.9,13,1.3,2.0,717.4,4.2,24.0,5.8,2.0
32837,1990-10-11,20.6,7.6,0.0,0,10.7,11,1.3,2.4,718.0,5.0,27.0,7.9,3.1
32838,1990-10-12,24.2,10.2,0.0,0,8.2,9,4.0,5.7,718.4,3.9,69.0,6.1,2.5
32839,1990-10-13,28.8,10.2,0.0,0,8.6,5,2.7,5.5,717.7,3.0,72.0,4.9,1.3
32840,1990-10-14,12.9,5.2,0.0,0,9.3,5,3.3,4.8,718.9,4.4,56.0,6.9,2.4
32841,1990-10-15,26.2,10.8,0.0,0,10.2,4,2.7,5.4,714.2,3.0,70.0,5.8,2.0
32842,1990-10-16,21.6,8.1,0.0,0,1.2,3,6.3,5.6,713.6,1.6,80.0,2.9,0.9
32843,1990-10-17,20.6,9.2,0.4,7,1.3,3,5.0,6.0,709.1,0.4,94.0,2.1,-0.2
32844,1990-10-18,14.9,5.5,1.0,7,0.9,1,5.7,5.4,707.4,-1.2,97.0,1.3,-1.6
32845,1990-10-19,10.3,4.8,0.0,0,7.2,0,5.0,4.7,706.5,-0.6,81.0,0.9,-2.3
32846,1990-10-20,17.5,3.9,3.5,7,1.8,0,7.3,4.0,705.4,-1.6,73.0,2.6,-3.1
32847,1990-10-21,19.0,6.3,0.0,0,8.4,4,4.7,1.7,708.8,1.0,26.0,3.9,-3.9
32848,1990-10-22,14.9,6.5,0.0,0,10.7,4,0.7,1.4,711.8,2.4,19.0,4.5,-1.2
32849,1990-10-23,13.4,5.9,0.0,0,10.3,3,1.0,1.1,710.4,1.8,16.0,5.0,-0.3
32850,1990-10-24,11.8,4.5,0.0,0,10.2,3,2.7,3.7,707.5,-2.0,68.0,0.5,-2.9
32851,1990-10-25,13.4,5.3,0.6,7,8.4,2,5.3,4.1,704.7,-3.0,83.0,1.3,-4.3
32852,1990-10-26,15.9,5.6,6.1,7,8.0,1,5.3,4.5,701.4,-3.4,92.0,0.0,-4.4
32853,1990-10-27,14.4,4.8,17.9,7,0.0,7,7.7,3.1,699.6,-8.9,98.0,-4.0,-9.7
32854,1990-10-28,35.5,13.2,0.4,7,8.8,20,5.0,2.6,694.0,-5.7,65.0,-4.0,-10.2
32855,1990-10-29,43.2,14.3,12.7,7,0.1,18,8.0,4.2,687.0,-4.8,99.0,-4.2,-6.1
32856,1990-10-30,45.3,11.3,6.1,7,0.4,25,6.3,2.8,692.9,-9.4,90.0,-2.4,-10.2
32857,1990-10-31,44.2,11.5,18.3,7,0.0,28,7.7,4.4,697.8,-5.0,99.0,-1.9,-10.0
32858,1990-11-01,26.2,7.7,1.7,7,0.7,47,8.0,3.1,697.5,-9.2,100.0,-6.8,-10.1
32859,1990-11-02,23.7,7.9,7.1,7,2.0,49,5.3,2.5,695.6,-11.0,93.0,-8.3,-11.5
32860,1990-11-03,20.1,6.8,16.0,7,0.0,56,8.0,2.5,693.8,-11.6,98.0,-9.3,-12.5
32861,1990-11-04,23.1,6.9,8.3,7,0.2,70,7.3,2.0,695.6,-14.0,93.0,-12.4,-14.9
32862,1990-11-05,22.1,5.2,24.5,7,0.0,80,8.0,2.0,700.3,-14.8,98.0,-12.8,-15.9
32863,1990-11-06,15.4,4.2,0.0,0,9.5,120,1.3,1.4,705.7,-15.1,77.0,-14.6,-16.3
32864,1990-11-07,17.0,5.4,0.0,0,9.9,115,1.0,1.3,709.8,-9.4,48.0,-7.9,-14.8
32865,1990-11-08,11.3,4.5,0.0,0,9.9,115,1.0,1.1,711.0,-4.5,26.0,-4.0,-8.1
32866,1990-11-09,7.7,2.4,0.0,0,9.7,110,1.0,1.6,711.8,-1.1,27.0,2.4,-4.6
32867,1990-11-10,7.7,2.8,1.4,7,8.4,105,4.7,1.7,710.9,-2.8,36.0,-0.1,-6.5
32868,1990-11-11,16.5,4.9,12.9,7,0.0,102,8.0,4.2,710.8,-5.6,99.0,-3.6,-7.0
32869,1990-11-12,10.8,3.8,0.0,0,8.8,115,3.0,2.6,711.6,-5.8,65.0,-1.1,-8.1
32870,1990-11-13,13.9,6.6,0.5,7,9.5,105,1.0,1.6,711.2,-5.4,40.0,-2.7,-7.9
32871,1990-11-14,21.1,6.1,20.3,7,0.5,95,8.0,4.5,707.5,-4.6,100.0,-1.5,-6.1
32872,1990-11-15,22.6,6.3,11.3,7,0.0,110,8.0,3.1,706.3,-9.1,97.0,-6.0,-11.9
32873,1990-11-16,15.4,6.5,0.2,7,8.6,115,4.3,2.9,713.8,-3.9,67.0,-0.7,-10.9
32874,1990-11-17,32.9,12.2,2.4,7,3.8,110,7.0,4.2,709.9,-2.9,82.0,-0.5,-4.1
32875,1990-11-18,37.0,12.3,15.6,7,0.4,105,7.3,3.8,703.0,-6.8,99.0,-3.3,-8.4
32876,1990-11-19,34.5,9.6,6.4,7,0.0,120,8.0,2.9,697.6,-9.5,99.0,-8.1,-10.6
32877,1990-11-20,39.1,13.3,1.1,7,3.6,120,6.3,3.5,694.1,-5.9,89.0,-5.3,-9.2
32878,1990-11-21,27.3,9.6,5.8,7,0.0,120,8.0,3.1,695.7,-8.4,100.0,-4.2,-10.2
32879,1990-11-22,26.2,10.3,0.7,7,0.6,125,8.0,4.2,697.1,-5.0,99.0,-3.5,-7.0
32880,1990-11-23,29.3,8.3,0.5,7,3.8,120,8.0,3.0,694.0,-10.1,99.0,-4.9,-12.1
32881,1990-11-24,26.3,10.9,0.0,0,6.3,120,2.0,2.0,691.7,-11.1,79.0,-9.6,-14.6
32882,1990-11-25,44.2,14.5,5.9,7,0.0,120,7.3,3.3,687.5,-7.5,93.0,-6.3,-10.1
32883,1990-11-26,23.7,8.3,0.0,0,8.2,120,4.3,1.9,692.9,-10.4,72.0,-7.1,-11.9
32884,1990-11-27,14.9,3.7,12.0,7,0.0,115,7.3,2.3,695.0,-11.3,89.0,-9.6,-12.3
32885,1990-11-28,11.3,4.6,0.0,0,5.5,120,5.7,2.4,697.3,-10.2,88.0,-7.9,-12.1
32886,1990-11-29,11.8,3.9,1.0,7,8.7,105,3.3,2.5,699.2,-11.2,90.0,-4.5,-14.2
32887,1990-11-30,15.4,5.5,19.1,7,0.0,105,8.0,1.6,696.8,-18.3,98.0,-12.6,-21.4
32888,1990-12-01,19.0,5.5,0.0,0,3.2,135,5.3,0.9,701.6,-20.4,75.0,-18.5,-22.6
32889,1990-12-02,19.5,7.5,5.3,7,5.9,130,5.3,1.9,707.0,-14.2,94.0,-11.5,-20.0
32890,1990-12-03,20.6,5.7,0.0,0,7.5,135,3.7,1.8,707.1,-8.1,56.0,-6.4,-15.5
32891,1990-12-04,21.1,7.0,19.1,7,0.4,130,7.3,2.0,704.2,-13.6,89.0,-5.9,-15.5
32892,1990-12-05,27.8,7.2,23.4,7,0.0,150,8.0,1.4,701.6,-18.8,98.0,-15.0,-19.5
32893,1990-12-06,19.5,5.8,0.0,0,8.8,200,0.0,0.5,704.2,-16.4,34.0,-13.8,-19.7
32894,1990-12-07,16.5,4.6,0.0,0,8.7,190,1.0,0.7,699.8,-10.0,24.0,-9.1,-14.7
32895,1990-12-08,24.7,7.8,0.0,0,8.0,180,3.0,1.2,694.2,-9.2,38.0,-7.0,-11.3
32896,1990-12-09,41.7,15.0,0.1,7,2.9,175,6.3,3.0,688.8,-8.6,95.0,-7.5,-12.0
32897,1990-12-10,26.2,10.7,9.3,7,0.3,170,6.7,2.7,681.4,-11.6,99.0,-7.0,-14.0
32898,1990-12-11,14.9,5.2,0.1,7,7.7,175,3.0,1.5,691.3,-13.7,70.0,-10.5,-16.1
32899,1990-12-12,29.3,9.3,24.1,7,0.0,165,7.7,1.8,688.6,-15.5,96.0,-12.0,-16.4
32900,1990-12-13,19.0,5.1,1.4,7,0.0,200,5.7,1.5,692.0,-17.4,96.0,-15.5,-19.0
32901,1990-12-14,24.2,5.6,5.4,7,6.5,195,5.7,1.7,699.1,-16.4,93.0,-11.2,-18.0
32902,1990-12-15,15.9,4.9,1.2,7,4.2,190,3.3,1.4,697.9,-16.3,86.0,-15.0,-19.0
32903,1990-12-16,19.0,6.0,0.6,7,2.3,180,5.0,1.7,702.8,-13.4,78.0,-12.0,-16.9
32904,1990-12-17,15.9,4.4,0.0,0,8.5,175,0.7,1.3,701.4,-11.2,47.0,-8.9,-13.0
32905,1990-12-18,14.9,4.1,0.5,7,7.0,170,5.3,1.5,699.9,-14.6,72.0,-11.6,-17.1
32906,1990-12-19,18.0,5.8,4.3,7,1.5,170,8.0,1.7,700.2,-15.7,95.0,-14.3,-16.8
32907,1990-12-20,21.1,6.7,1.3,7,4.8,175,5.3,1.3,701.9,-17.2,83.0,-15.3,-20.0
32908,1990-12-21,31.9,10.9,23.2,7,0.0,175,8.0,2.4,702.0,-11.9,99.0,-11.3,-16.3
32909,1990-12-22,21.1,7.7,0.7,7,0.0,200,7.3,3.6,709.1,-6.6,98.0,-5.4,-12.2
32910,1990-12-23,14.9,7.5,0.0,0,8.5,200,0.7,3.3,710.8,-5.3,79.0,-3.2,-7.6
32911,1990-12-24,14.4,4.2,0.0,0,6.3,190,2.3,2.1,706.5,-5.2,48.0,-1.5,-6.7
32912,1990-12-25,25.2,7.7,0.0,7,5.1,185,2.7,1.9,702.3,-7.3,53.0,-5.1,-8.9
32913,1990-12-26,46.8,11.5,7.8,7,0.0,180,7.3,2.7,697.7,-9.4,95.0,-7.8,-13.5
32914,1990-12-27,44.2,12.3,10.2,7,0.0,175,7.7,2.5,696.6,-12.1,99.0,-6.1,-14.1
32915,1990-12-28,35.0,11.1,3.5,7,8.0,175,5.3,1.4,701.8,-14.0,75.0,-11.7,-17.4
32916,1990-12-29,49.4,15.1,0.4,7,0.2,168,6.3,3.9,706.8,-3.6,88.0,-2.5,-13.5
32917,1990-12-30,35.0,12.3,0.3,7,1.4,165,7.3,3.7,710.7,-4.3,84.0,-1.8,-5.0
32918,1990-12-31,26.8,10.0,4.6,7,1.2,165,8.0,3.9,707.1,-5.8,98.0,-4.7,-6.1
32919,1991-01-01,30.9,7.5,18.2,7,0.0,165,8.0,2.2,703.2,-13.4,99.0,-5.7,-15.0
32920,1991-01-02,38.1,10.2,10.9,7,0.0,180,8.0,3.5,703.7,-6.5,95.0,-2.7,-16.3
32921,1991-01-03,31.4,11.4,0.0,0,3.8,185,4.0,4.0,706.8,-3.4,85.0,-3.0,-4.5
32922,1991-01-04,27.3,7.8,10.1,7,6.6,180,5.7,3.3,703.0,-8.5,94.0,-2.8,-11.2
32923,1991-01-05,32.9,10.4,4.2,7,6.7,180,4.3,2.0,701.8,-11.8,85.0,-7.9,-16.0
32924,1991-01-06,46.3,11.9,6.1,7,0.1,180,7.3,2.7,698.4,-10.4,98.0,-7.1,-11.5
32925,1991-01-07,36.0,13.2,7.1,7,0.0,185,8.0,3.6,699.1,-7.5,100.0,-5.9,-11.1
32926,1991-01-08,25.7,9.8,0.0,0,6.3,190,3.7,2.0,703.3,-10.1,72.0,-8.8,-11.5
32927,1991-01-09,30.9,12.5,0.3,7,2.5,185,5.0,2.1,705.2,-6.4,58.0,-3.5,-9.7
32928,1991-01-10,37.6,17.2,0.0,0,4.2,180,5.3,3.6,709.2,-0.8,63.0,0.7,-5.6
32929,1991-01-11,23.7,9.9,0.5,7,0.5,175,6.7,4.0,709.0,-3.6,83.0,-0.6,-5.0
32930,1991-01-12,14.4,4.5,5.6,7,0.0,165,8.0,2.9,705.8,-10.6,99.0,-4.8,-12.9
32931,1991-01-13,15.9,4.7,15.3,7,0.0,170,7.3,2.0,704.7,-14.4,98.0,-12.4,-14.9
32932,1991-01-14,23.1,11.8,0.1,7,4.1,185,5.7,2.7,706.7,-8.7,89.0,-7.1,-15.0
32933,1991-01-15,14.9,5.5,0.0,0,9.1,175,0.3,1.4,708.4,-6.1,35.0,-2.5,-8.6
32934,1991-01-16,12.9,6.3,0.0,0,8.9,170,0.7,0.5,708.3,-7.6,12.0,-4.9,-9.1
32935,1991-01-17,12.9,7.0,0.0,0,9.0,165,0.0,0.9,711.1,-8.8,28.0,-8.2,-10.3
32936,1991-01-18,9.3,4.5,0.0,0,9.1,165,0.3,0.9,713.2,-6.4,24.0,-3.6,-9.0
32937,1991-01-19,10.3,3.6,0.0,0,7.4,160,3.0,1.0,712.6,-8.4,30.0,-1.5,-10.8
32938,1991-01-20,13.4,6.1,0.0,0,9.2,160,0.7,0.6,713.8,-7.2,17.0,-3.1,-12.5
32939,1991-01-21,13.4,6.2,1.4,7,2.2,160,6.3,1.6,710.1,-11.0,60.0,-7.2,-13.9
32940,1991-01-22,12.9,5.7,0.0,0,7.2,160,4.7,1.3,711.0,-10.9,51.0,-7.8,-13.9
32941,1991-01-23,11.8,5.2,0.0,0,9.3,160,0.0,0.6,713.0,-7.2,17.0,-3.9,-11.3
32942,1991-01-24,17.5,6.5,0.0,0,8.8,155,0.7,0.8,712.0,-7.0,23.0,-5.7,-8.9
32943,1991-01-25,16.5,4.8,0.0,0,9.4,150,0.7,1.3,713.8,-3.4,26.0,-0.1,-7.1
32944,1991-01-26,9.3,2.8,0.0,0,9.4,150,0.7,1.7,711.4,-5.8,42.0,-0.1,-7.2
32945,1991-01-27,16.5,5.2,0.0,0,9.4,150,0.7,1.7,709.8,-8.2,50.0,-6.2,-8.7
32946,1991-01-28,14.4,3.8,0.0,0,9.5,150,1.0,0.8,709.2,-9.0,25.0,-7.0,-10.0
32947,1991-01-29,15.4,7.7,0.0,0,9.6,150,1.0,0.8,707.7,-9.0,24.0,-7.9,-10.5
32948,1991-01-30,14.4,7.9,0.0,0,9.7,150,1.0,0.6,705.4,-9.3,20.0,-7.2,-10.7
32949,1991-01-31,9.3,3.1,0.0,0,9.4,150,0.7,0.7,704.6,-10.3,22.0,-6.5,-11.7
32950,1991-02-01,11.3,5.3,0.0,0,9.6,150,0.0,0.6,704.5,-10.4,22.0,-7.6,-12.3
32951,1991-02-02,6.7,3.7,0.0,0,9.6,145,1.0,0.4,706.1,-11.2,14.0,-7.5,-14.2
32952,1991-02-03,13.4,3.4,0.6,7,8.8,145,3.7,0.8,705.1,-13.9,41.0,-8.5,-16.3
32953,1991-02-04,13.4,5.7,1.0,7,1.3,145,6.3,1.4,703.8,-17.9,83.0,-15.8,-20.2
32954,1991-02-05,15.9,4.2,0.0,7,2.2,145,6.3,0.8,696.1,-24.2,83.0,-19.5,-26.1
32955,1991-02-06,11.8,4.5,0.0,0,5.0,145,3.7,0.7,690.0,-24.4,83.0,-22.1,-27.3
32956,1991-02-07,36.5,8.7,0.9,7,6.1,145,4.7,1.0,690.2,-16.4,52.0,-12.0,-24.8
32957,1991-02-08,21.6,6.9,1.3,7,6.6,145,5.7,1.6,690.3,-16.1,83.0,-9.4,-19.7
32958,1991-02-09,34.0,13.6,2.0,7,4.6,145,5.7,1.5,691.4,-14.7,77.0,-12.5,-20.7
32959,1991-02-10,28.8,7.9,3.2,7,3.9,148,7.7,2.3,693.0,-13.4,98.0,-8.7,-16.0
32960,1991-02-11,21.1,8.3,0.7,7,6.3,150,4.7,0.9,692.4,-22.4,86.0,-16.0,-24.6
32961,1991-02-12,10.3,2.5,3.3,7,4.6,150,6.7,1.0,690.4,-22.4,93.0,-18.0,-23.6
32962,1991-02-13,15.4,5.3,3.8,7,1.2,150,7.7,0.9,690.8,-23.4,96.0,-21.0,-25.0
32963,1991-02-14,18.5,6.2,7.8,7,2.4,150,8.0,1.0,693.3,-22.3,99.0,-20.8,-23.7
32964,1991-02-15,37.0,10.4,3.9,7,3.6,150,7.7,1.2,689.6,-16.9,79.0,-13.2,-24.3
32965,1991-02-16,36.0,10.6,14.4,7,0.0,155,8.0,1.7,685.0,-16.8,98.0,-13.4,-18.3
32966,1991-02-17,14.4,5.7,0.0,0,10.3,175,1.0,1.1,693.5,-9.6,43.0,-5.6,-19.1
32967,1991-02-18,13.4,6.9,0.0,0,5.8,170,4.7,3.2,699.3,-8.2,95.0,-6.5,-10.5
32968,1991-02-19,10.8,3.8,0.0,0,10.5,170,0.7,2.6,703.5,-6.8,72.0,-5.0,-9.4
32969,1991-02-20,10.8,4.4,0.0,0,10.1,170,1.0,1.4,702.3,-5.9,36.0,-1.9,-7.9
32970,1991-02-21,11.3,4.6,0.0,0,8.2,170,3.3,2.4,700.4,-7.3,69.0,-2.8,-8.1
32971,1991-02-22,15.9,5.9,2.0,7,0.5,170,5.3,2.2,705.0,-11.9,82.0,-7.8,-13.9
32972,1991-02-23,18.5,7.2,3.4,7,0.0,170,7.7,3.4,713.7,-5.1,80.0,-3.2,-13.8
32973,1991-02-24,8.7,4.3,0.0,0,10.0,170,4.0,2.6,717.9,-0.6,48.0,1.6,-4.0
32974,1991-02-25,8.7,4.7,0.0,0,8.8,170,5.7,3.5,714.4,-2.8,68.0,0.6,-4.6
32975,1991-02-26,11.8,5.3,0.0,0,10.5,170,1.7,3.5,710.6,-5.5,84.0,-3.1,-6.1
32976,1991-02-27,11.8,4.4,0.0,0,9.4,170,1.3,3.7,705.6,-5.5,89.0,-3.5,-6.6
32977,1991-02-28,11.3,4.2,0.1,7,2.8,170,5.7,3.5,699.5,-7.6,96.0,-4.6,-9.2
32978,1991-03-01,15.4,5.9,0.0,0,8.5,170,4.0,2.5,699.6,-7.9,73.0,-5.7,-9.8
32979,1991-03-02,14.9,4.2,0.8,7,4.1,170,6.7,2.9,704.4,-7.6,82.0,-4.1,-8.8
32980,1991-03-03,17.5,6.1,3.3,7,0.5,170,7.3,3.3,711.1,-7.2,93.0,-6.3,-8.2
32981,1991-03-04,15.4,6.1,0.0,0,10.6,170,3.3,2.7,712.5,-3.0,58.0,-1.3,-7.4
32982,1991-03-05,22.6,6.4,0.0,0,3.8,170,6.7,3.6,706.8,-1.9,69.0,0.0,-4.5
32983,1991-03-06,27.8,10.1,0.0,0,5.8,170,6.7,3.5,699.8,-3.6,75.0,-0.3,-5.1
32984,1991-03-07,39.1,13.6,0.0,0,1.3,165,6.3,3.8,697.7,-3.6,80.0,-1.2,-5.1
32985,1991-03-08,41.7,14.3,0.0,0,1.4,165,7.0,4.2,696.3,-2.4,83.0,-1.2,-5.0
32986,1991-03-09,38.1,8.4,0.3,7,0.0,160,8.0,4.3,696.4,-4.4,95.0,-1.8,-5.5
32987,1991-03-10,7.2,2.7,0.0,0,0.3,160,6.3,3.8,702.9,-6.5,96.0,-2.1,-7.8
32988,1991-03-11,6.2,1.6,1.1,7,0.3,160,8.0,3.4,704.8,-7.3,94.0,-3.1,-8.2
32989,1991-03-12,6.7,2.5,0.0,0,8.0,160,2.3,3.3,703.6,-6.1,84.0,-2.9,-9.2
32990,1991-03-13,6.7,2.1,0.0,0,11.5,160,0.3,2.0,704.5,-4.6,43.0,-0.4,-8.0
32991,1991-03-14,9.3,2.9,0.0,0,11.6,155,1.0,2.8,706.9,-4.2,60.0,1.5,-5.8
32992,1991-03-15,10.8,2.5,0.0,0,0.0,155,5.3,3.4,705.5,-7.5,95.0,-5.1,-8.2
32993,1991-03-16,9.8,4.1,0.0,0,11.7,155,1.0,1.1,702.2,-1.5,20.0,2.4,-9.1
32994,1991-03-17,8.7,3.0,13.6,7,3.9,155,6.0,2.6,699.3,-4.7,62.0,0.1,-6.2
32995,1991-03-18,10.3,4.0,25.8,7,0.0,167,8.0,3.5,706.2,-7.2,99.0,-5.8,-7.9
32996,1991-03-19,30.4,7.3,23.1,7,3.6,190,6.7,2.7,709.5,-4.8,64.0,-3.0,-9.7
32997,1991-03-20,24.7,8.1,11.8,7,0.1,213,8.0,4.4,708.7,-4.3,99.0,-3.2,-5.5
32998,1991-03-21,31.9,10.7,0.0,0,4.4,220,5.0,4.2,703.6,-3.2,86.0,-1.0,-4.1
32999,1991-03-22,23.7,8.0,7.2,7,3.8,215,6.7,3.7,696.2,-7.0,98.0,-3.5,-8.4
33000,1991-03-23,19.0,7.5,0.1,7,5.2,220,6.3,3.6,699.7,-5.8,91.0,-4.2,-9.1
33001,1991-03-24,19.0,7.8,0.0,0,5.2,220,7.0,4.0,704.4,-2.0,77.0,0.0,-5.3
33002,1991-03-25,29.3,11.1,0.8,7,3.1,215,7.3,3.8,702.1,-3.7,81.0,-1.1,-4.6
33003,1991-03-26,12.9,4.2,8.5,7,0.0,210,8.0,3.9,701.8,-6.0,99.0,-0.3,-6.9
33004,1991-03-27,13.4,5.1,11.9,7,0.0,220,5.7,2.5,701.2,-11.0,80.0,-6.9,-14.5
33005,1991-03-28,13.4,4.5,15.0,7,6.4,225,5.3,1.2,701.5,-16.5,71.0,-13.1,-18.4
33006,1991-03-29,24.7,5.6,2.1,7,1.9,255,6.0,1.8,703.6,-14.6,96.0,-12.9,-19.0
33007,1991-03-30,18.5,3.6,0.0,0,5.0,255,5.7,2.5,706.5,-8.9,80.0,-5.6,-13.6
33008,1991-03-31,11.8,5.3,0.0,0,12.2,250,2.0,2.1,706.9,-9.2,66.0,-7.0,-10.3
33009,1991-04-01,11.8,5.3,0.0,0,9.8,245,3.0,2.9,705.1,-6.4,79.0,-5.0,-10.5
33010,1991-04-02,14.9,5.8,0.0,0,6.3,240,6.0,3.0,704.0,-2.8,60.0,-0.9,-6.5
33011,1991-04-03,11.3,3.7,23.1,7,4.3,235,7.7,4.0,701.7,-3.7,86.0,0.1,-4.6
33012,1991-04-04,17.5,8.2,0.0,0,6.7,260,6.0,3.9,697.1,-5.8,96.0,-3.2,-6.9
33013,1991-04-05,11.3,4.5,21.0,7,0.0,255,8.0,3.5,694.4,-7.6,98.0,-4.4,-9.1
33014,1991-04-06,17.0,4.3,2.4,7,6.4,275,4.3,3.2,704.6,-7.2,88.0,-1.5,-10.2
33015,1991-04-07,20.6,6.3,8.5,7,3.4,275,8.0,3.3,707.1,-8.4,100.0,-6.4,-10.5
33016,1991-04-08,23.7,6.4,10.7,7,0.0,280,8.0,3.1,709.2,-9.1,100.0,-8.4,-10.8
33017,1991-04-09,13.9,4.4,0.0,0,0.3,285,5.7,3.4,712.5,-7.8,98.0,-5.8,-9.6
33018,1991-04-10,10.8,4.3,0.0,0,13.0,280,2.3,2.5,713.9,-6.1,60.0,-3.9,-8.9
33019,1991-04-11,13.4,4.7,0.0,0,13.1,275,1.0,1.7,712.1,-5.5,39.0,-1.2,-9.0
33020,1991-04-12,8.7,3.1,0.2,7,9.7,270,2.3,2.6,707.8,-5.6,64.0,-2.2,-6.7
33021,1991-04-13,10.3,3.8,6.5,7,0.0,265,6.3,3.6,706.7,-7.0,98.0,-4.8,-7.8
